Valve,DateTime,status,200,202.5,205,207.5,210,212.5,215,217.5,220,222.5,225,227.5,230,232.5,235,237.5,240,242.5,245,247.5,250,252.5,255,257.5,260,262.5,265,267.5,270,272.5,275,277.5,280,282.5,285,287.5,290,292.5,295,297.5,300,302.5,305,307.5,310,312.5,315,317.5,320,322.5,325,327.5,330,332.5,335,337.5,340,342.5,345,347.5,350,352.5,355,357.5,360,362.5,365,367.5,370,372.5,375,377.5,380,382.5,385,387.5,390,392.5,395,397.5,400,402.5,405,407.5,410,412.5,415,417.5,420,422.5,425,427.5,430,432.5,435,437.5,440,442.5,445,447.5,450,452.5,455,457.5,460,462.5,465,467.5,470,472.5,475,477.5,480,482.5,485,487.5,490,492.5,495,497.5,500,502.5,505,507.5,510,512.5,515,517.5,520,522.5,525,527.5,530,532.5,535,537.5,540,542.5,545,547.5,550,552.5,555,557.5,560,562.5,565,567.5,570,572.5,575,577.5,580,582.5,585,587.5,590,592.5,595,597.5,600,602.5,605,607.5,610,612.5,615,617.5,620,622.5,625,627.5,630,632.5,635,637.5,640,642.5,645,647.5,650,652.5,655,657.5,660,662.5,665,667.5,670,672.5,675,677.5,680,682.5,685,687.5,690,692.5,695,697.5,700,702.5,705,707.5,710,712.5,715,717.5,720,722.5,725,727.5,730,
4,10/1/18 11:55,Ok,47.094,46.6276,45.9789,45.1976,44.4548,43.8286,43.2592,42.7704,42.3914,42.1258,41.9052,41.5851,41.2907,41.0281,40.6258,40.1975,39.7367,39.3231,38.947,38.527,38.1967,37.8268,37.3973,36.9415,36.5475,36.3447,36.1129,35.7883,35.4832,35.2389,35.041,34.8199,34.5835,34.3758,34.1799,33.9953,33.8241,33.6556,33.4811,33.2927,33.1318,32.9734,32.7981,32.6121,32.4074,32.2229,32.0464,31.8459,31.6522,31.4419,31.2233,31.0489,30.8907,30.6795,30.4988,30.335,30.1344,29.9299,29.7187,29.5401,29.3441,29.0754,28.7884,28.5472,28.2967,28.0392,27.7829,27.4665,27.1361,26.7991,26.4434,26.1455,25.8992,25.6119,25.3045,25.0286,24.7387,24.4876,24.2498,24.03,23.784,23.4718,23.1823,22.9256,22.7103,22.5152,22.2808,22.0218,21.796,21.6109,21.4225,21.1622,20.8895,20.674,20.5022,20.3376,20.1419,19.9298,19.7736,19.6455,19.4783,19.298,19.1515,19.0188,18.8802,18.7417,18.6385,18.5339,18.392,18.3026,18.2209,18.1012,18.0062,17.9422,17.8333,17.7248,17.6217,17.5261,17.4619,17.3433,17.234,17.1336,17.005,16.8963,16.7866,16.6941,16.6093,16.4745,16.3654,16.2656,16.1932,16.1203,16.0181,15.9552,15.882,15.7651,15.6922,15.6367,15.5138,15.3852,15.3211,15.2614,15.1877,15.1056,14.9985,14.9384,14.8654,14.782,14.7356,14.6961,14.6649,14.6147,14.5254,14.4216,14.361,14.2991,14.2552,14.1859,14.1288,14.1386,14.0695,14.0059,13.9599,13.913,13.868,13.8267,13.7661,13.7055,13.6781,13.6454,13.5816,13.5092,13.4586,13.4454,13.471,13.4418,13.4043,13.3464,13.2724,13.2001,13.1381,13.1113,13.1372,13.1873,13.1238,13.0595,13.041,12.9813,12.905,12.874,12.9319,12.9561,12.8687,12.781,12.7854,12.7726,12.6859,12.6899,12.669,12.6246,12.6346,12.5756,12.5299,12.5217,12.5567,12.5145,12.3958,12.3599,12.3627,12.3167,12.2569,12.2083,12.1359,10/1/18
5,10/1/18 11:59,Ok,45.4672,44.9445,44.1555,43.239,42.3687,41.7019,41.1515,40.6646,40.272,39.9518,39.6892,39.3811,39.0961,38.8482,38.4667,38.0413,37.5831,37.1861,36.8062,36.3803,36.044,35.6494,35.2248,34.7505,34.3323,34.134,33.8757,33.5338,33.2404,32.9821,32.7727,32.5605,32.3164,32.096,31.9008,31.7249,31.5556,31.3725,31.1759,30.9756,30.807,30.6254,30.4179,30.2216,30.0075,29.7949,29.6189,29.4156,29.2015,28.9834,28.781,28.6003,28.4288,28.2201,28.0147,27.8491,27.657,27.4275,27.1906,27.0002,26.7995,26.5371,26.2505,25.9753,25.7092,25.4531,25.1953,24.8902,24.5646,24.2088,23.8346,23.5478,23.3117,23.0169,22.7073,22.4499,22.183,21.9283,21.6801,21.4654,21.2275,20.9322,20.657,20.3957,20.1926,20.0023,19.7642,19.5183,19.3019,19.1323,18.9534,18.7002,18.431,18.2271,18.0768,17.9202,17.7372,17.5431,17.3995,17.2835,17.1204,16.9509,16.8168,16.6929,16.5682,16.44,16.3452,16.2522,16.1177,16.0285,15.9551,15.8509,15.7611,15.6983,15.6019,15.5042,15.403,15.311,15.2502,15.1443,15.0499,14.9513,14.8442,14.7488,14.6368,14.5598,14.4884,14.3646,14.262,14.1716,14.1078,14.0472,13.9539,13.8978,13.8347,13.7222,13.6604,13.6236,13.5156,13.3893,13.3263,13.2824,13.217,13.1382,13.0454,12.9948,12.9384,12.8701,12.8171,12.7956,12.781,12.7262,12.6374,12.5497,12.5058,12.4518,12.4112,12.3532,12.2971,12.2994,12.2514,12.1971,12.1556,12.1019,12.0628,12.0354,11.9806,11.9318,11.9194,11.89,11.8364,11.7726,11.7146,11.7171,11.7387,11.7009,11.6827,11.6424,11.5738,11.5118,11.4389,11.4092,11.4627,11.5105,11.4665,11.4153,11.3888,11.3289,11.2599,11.2534,11.2981,11.3259,11.2661,11.1621,11.1488,11.1543,11.0939,11.1024,11.0768,11.0294,11.0382,10.986,10.9562,10.9516,10.9875,10.9765,10.8555,10.8108,10.8223,10.7697,10.7269,10.7006,10.6311,10/1/18
6,10/1/18 12:03,Ok,46.0867,45.353,44.4479,43.4688,42.5945,41.8618,41.2954,40.8166,40.3861,40.0864,39.8325,39.4981,39.1943,38.9238,38.5193,38.0822,37.6069,37.2018,36.8282,36.4042,36.0724,35.7003,35.281,34.8208,34.425,34.2302,33.9793,33.6443,33.3473,33.0936,32.8855,32.6614,32.4126,32.1853,31.9717,31.7897,31.6152,31.4251,31.2289,31.0323,30.8541,30.6857,30.4884,30.2929,30.0867,29.8906,29.7235,29.5508,29.3542,29.1235,28.9196,28.7525,28.5858,28.402,28.2072,28.0627,27.8939,27.6364,27.4169,27.213,26.9926,26.7458,26.4777,26.2142,25.9352,25.682,25.4521,25.1711,24.8623,24.5392,24.198,23.8991,23.6657,23.4221,23.1404,22.8802,22.6203,22.3829,22.1544,21.9567,21.7353,21.4508,21.1841,20.9412,20.7486,20.5838,20.3682,20.1292,19.9246,19.7702,19.6029,19.3494,19.0872,18.9006,18.7599,18.6038,18.4305,18.2546,18.116,18.0031,17.844,17.6705,17.5366,17.4135,17.2835,17.1454,17.0377,16.932,16.7871,16.6922,16.6063,16.493,16.4039,16.3345,16.2361,16.1354,16.0375,15.9452,15.8725,15.7606,15.6649,15.5688,15.4456,15.3441,15.2447,15.1685,15.0806,14.9518,14.8534,14.7629,14.6958,14.6276,14.5281,14.465,14.4044,14.2885,14.2185,14.1801,14.0667,13.9346,13.8794,13.8392,13.7622,13.6814,13.5814,13.5262,13.4668,13.3963,13.3476,13.313,13.2966,13.2504,13.173,13.0856,13.0216,12.9652,12.9236,12.8544,12.8015,12.812,12.7673,12.7171,12.6763,12.6097,12.5623,12.5405,12.489,12.4485,12.4294,12.3918,12.3297,12.2567,12.2038,12.205,12.2322,12.1923,12.165,12.1348,12.0728,11.9985,11.9101,11.8822,11.9381,12.0007,11.9506,11.9034,11.8798,11.8188,11.7571,11.7317,11.7634,11.7827,11.7327,11.6555,11.6452,11.6515,11.5934,11.6086,11.5705,11.5254,11.5613,11.5174,11.4986,11.4898,11.5355,11.5267,11.3993,11.3688,11.3971,11.3624,11.3393,11.3225,11.2318,10/1/18
7,10/1/18 12:07,Ok,53.5046,52.7379,51.8513,50.928,50.0519,49.3662,48.836,48.3056,47.881,47.626,47.3493,46.9676,46.6666,46.4204,46.0005,45.5042,44.9662,44.5242,44.1441,43.7076,43.4332,43.0808,42.682,42.2323,41.8076,41.6702,41.4715,41.1101,40.8007,40.5606,40.3436,40.1372,39.903,39.6398,39.4003,39.2484,39.1216,38.9226,38.7045,38.4969,38.3396,38.1631,37.9497,37.7437,37.5208,37.3269,37.1593,36.972,36.7999,36.5735,36.3536,36.2114,36.0246,35.8132,35.6114,35.4429,35.2765,35.0219,34.7665,34.5834,34.3919,34.1446,33.8663,33.6203,33.359,33.1002,32.8655,32.5928,32.2681,31.9199,31.5643,31.2782,31.061,30.7864,30.5318,30.344,30.0883,29.8402,29.6213,29.4556,29.2346,28.9379,28.6799,28.4199,28.2124,28.0941,27.9787,27.799,27.5668,27.3488,27.1159,26.8401,26.6207,26.4746,26.336,26.1912,26.0082,25.8292,25.7133,25.5814,25.4161,25.253,25.1222,24.9766,24.7934,24.6414,24.5603,24.446,24.2712,24.1666,24.0826,23.9669,23.8913,23.8059,23.6515,23.5577,23.5071,23.4242,23.3509,23.2381,23.0991,22.9815,22.8523,22.7147,22.5886,22.5065,22.4234,22.3028,22.1825,22.0924,22.0638,21.988,21.8284,21.7589,21.7439,21.6337,21.5547,21.4944,21.3404,21.2086,21.1777,21.1313,21.0216,20.9078,20.7902,20.7298,20.6723,20.5892,20.5227,20.4758,20.4525,20.4072,20.3141,20.2153,20.1585,20.077,20.0195,19.9575,19.8911,19.8751,19.8111,19.7539,19.7311,19.6507,19.5763,19.5611,19.5083,19.4771,19.4478,19.3791,19.3064,19.2385,19.1616,19.1149,19.1309,19.114,19.087,19.0371,18.9708,18.8951,18.7891,18.7457,18.7886,18.8388,18.8217,18.7658,18.6907,18.6043,18.5439,18.5591,18.5851,18.5894,18.4996,18.3849,18.3981,18.3708,18.2832,18.319,18.2745,18.2066,18.2436,18.2246,18.2143,18.1617,18.1648,18.2082,18.1335,18.0616,18.0478,17.9637,17.9189,17.9397,17.8697,10/1/18
8,10/1/18 12:11,Ok,56.3163,55.4147,54.4582,53.3058,52.3709,51.6319,51.021,50.5849,50.1061,49.7202,49.4736,49.076,48.7114,48.4241,47.9703,47.4763,46.9047,46.4202,45.9978,45.5312,45.2066,44.8373,44.4199,43.9253,43.4719,43.3067,43.0875,42.7181,42.3757,42.0641,41.8525,41.6656,41.3834,41.1293,40.8968,40.6772,40.4929,40.3155,40.0894,39.8381,39.6525,39.4812,39.2679,39.0293,38.7762,38.5639,38.3908,38.1961,37.9726,37.7471,37.5211,37.3215,37.1385,36.9609,36.7522,36.5435,36.3542,36.107,35.8582,35.6805,35.4688,35.1912,34.9066,34.6438,34.3769,34.1171,33.873,33.5639,33.2299,32.8871,32.5311,32.24,32.0285,31.7905,31.5027,31.2499,31.0004,30.7625,30.5453,30.3614,30.1222,29.8359,29.5516,29.2886,29.0914,28.9487,28.8127,28.6173,28.389,28.189,27.9747,27.7052,27.4649,27.2957,27.1622,27.0116,26.8292,26.6546,26.5249,26.3988,26.2341,26.0546,25.9215,25.7942,25.6313,25.4706,25.3655,25.2526,25.0922,24.9662,24.8922,24.787,24.6945,24.6274,24.5006,24.4129,24.3533,24.2634,24.1823,24.064,23.9428,23.8209,23.6798,23.5525,23.4388,23.3579,23.2727,23.1597,23.0439,22.9561,22.9206,22.8524,22.7171,22.6448,22.6172,22.5131,22.4253,22.3614,22.2313,22.1025,22.0481,21.9991,21.8948,21.7859,21.6771,21.6207,21.5657,21.4797,21.4108,21.3717,21.3578,21.3192,21.225,21.1147,21.057,20.9889,20.9444,20.8683,20.8024,20.808,20.744,20.6882,20.667,20.5912,20.5206,20.4987,20.4521,20.4073,20.368,20.3244,20.2715,20.186,20.1057,20.0786,20.095,20.0692,20.0276,19.9725,19.9302,19.842,19.7628,19.7238,19.7483,19.8088,19.7574,19.7155,19.6821,19.6093,19.5441,19.5153,19.5371,19.5328,19.4655,19.3976,19.4176,19.3938,19.2701,19.2959,19.2717,19.1799,19.2231,19.2294,19.2055,19.1567,19.1892,19.2152,19.0901,19.0273,19.0495,18.9969,18.9186,18.9029,18.8782,10/1/18
9,10/1/18 12:15,Ok,63.1446,61.5258,59.9194,58.5178,57.3329,56.326,55.4488,54.6687,54.0033,53.4107,52.8589,52.2738,51.8019,51.3353,50.6479,49.9376,49.2189,48.6378,48.1495,47.6036,47.1912,46.7309,46.2361,45.6781,45.1973,44.9835,44.6607,44.193,43.7357,43.378,43.0697,42.7201,42.3667,41.9863,41.6313,41.3539,41.0581,40.7723,40.4727,40.1552,39.8974,39.6585,39.3803,39.0923,38.7905,38.5159,38.2989,38.0425,37.7388,37.4673,37.2428,37.0009,36.7436,36.5183,36.2244,35.9871,35.7952,35.4939,35.2282,35.0017,34.756,34.4607,34.1402,33.8552,33.5597,33.281,33.0064,32.6671,32.3046,31.9418,31.5848,31.2992,31.0517,30.7673,30.4599,30.2053,29.9721,29.7085,29.4406,29.2344,29.0044,28.7105,28.4384,28.1809,27.9582,27.7952,27.641,27.4263,27.1888,26.9865,26.7625,26.4798,26.2386,26.0709,25.9119,25.749,25.5668,25.3872,25.2519,25.1215,24.9507,24.7697,24.6362,24.4982,24.3344,24.1743,24.073,23.9685,23.7883,23.6742,23.6096,23.4898,23.394,23.3194,23.1923,23.0979,23.0323,22.9469,22.8629,22.7485,22.6168,22.5065,22.3854,22.2524,22.1225,22.0475,21.9676,21.8382,21.7155,21.6271,21.6045,21.5423,21.3931,21.3174,21.2968,21.1819,21.0858,21.0345,20.9173,20.7867,20.726,20.6811,20.5831,20.4725,20.3593,20.3008,20.2487,20.1769,20.1105,20.0684,20.0581,20.0169,19.9254,19.8161,19.7564,19.6918,19.6375,19.5643,19.4932,19.5075,19.4652,19.4067,19.373,19.2958,19.23,19.2051,19.173,19.1473,19.1,19.0483,18.987,18.9084,18.8621,18.8245,18.8401,18.8179,18.7818,18.7292,18.6732,18.5848,18.4542,18.4419,18.5288,18.5711,18.5202,18.4863,18.4538,18.3796,18.3284,18.3122,18.3181,18.3126,18.2998,18.2254,18.1968,18.1567,18.0508,18.062,18.0467,18,18.0195,18.0144,18.0223,17.9707,17.9725,17.9978,17.8967,17.8433,17.859,17.7645,17.6868,17.7311,17.6884,10/1/18
1,10/8/18 11:11,Ok,16.2957,16.1289,15.8536,15.4936,15.1102,14.7743,14.491,14.2448,14.031,13.8179,13.581,13.4547,13.3822,13.1984,12.9818,12.8063,12.6856,12.5979,12.4949,12.4041,12.3084,12.1686,12.0155,11.9661,11.9708,11.878,11.7478,11.6647,11.6004,11.5264,11.4357,11.316,11.2008,11.118,11.0326,10.9406,10.8385,10.7281,10.653,10.5869,10.5073,10.4295,10.3551,10.308,10.2682,10.194,10.0986,10.0254,9.9641,9.9193,9.8891,9.8342,9.7777,9.7284,9.6799,9.6562,9.6255,9.5674,9.5246,9.4882,9.4467,9.4008,9.3657,9.3522,9.333,9.3066,9.2499,9.1943,9.1824,9.1468,9.0897,9.0774,9.0817,9.0526,9.0481,9.0684,9.0441,9.0543,9.0365,9.0216,9.0158,8.968,8.9532,8.9432,8.9283,8.8719,8.7832,8.7433,8.776,8.8526,8.874,8.809,8.7403,8.7015,8.7073,8.7158,8.6956,8.6725,8.678,8.7096,8.6792,8.6349,8.6388,8.6299,8.6134,8.6129,8.5998,8.5637,8.5277,8.5456,8.5661,8.5368,8.527,8.5857,8.6179,8.591,8.5339,8.5247,8.5449,8.5051,8.5116,8.5147,8.4908,8.4885,8.4877,8.5018,8.4942,8.4851,8.4817,8.4309,8.4466,8.499,8.5312,8.5333,8.4793,8.4582,8.4926,8.5223,8.466,8.3914,8.4192,8.4253,8.4091,8.4202,8.3993,8.384,8.3781,8.384,8.4028,8.4355,8.4716,8.4437,8.4018,8.3681,8.345,8.358,8.3722,8.3519,8.3579,8.4247,8.3985,8.3684,8.3461,8.339,8.381,8.3793,8.3587,8.3308,8.3065,8.3199,8.3233,8.3045,8.3015,8.3364,8.366,8.344,8.3712,8.3558,8.304,8.2996,8.2542,8.2236,8.3094,8.3948,8.3519,8.3211,8.3129,8.2928,8.2687,8.2801,8.3504,8.3825,8.3446,8.2713,8.3026,8.3244,8.2614,8.3063,8.3166,8.2947,8.3077,8.2751,8.2883,8.2962,8.3268,8.3123,8.2433,8.2392,8.2231,8.1958,8.1693,8.1351,8.1203,10/8/18
3,10/8/18 11:19,Ok,18.6439,18.4315,18.0771,17.6343,17.1772,16.7908,16.4844,16.2084,15.9709,15.741,15.4825,15.345,15.2679,15.0779,14.8486,14.6505,14.5061,14.4021,14.2801,14.1649,14.0478,13.8846,13.7009,13.619,13.6002,13.4969,13.3587,13.2639,13.196,13.1218,13.0288,12.9069,12.7915,12.7058,12.6083,12.511,12.4081,12.2934,12.214,12.1399,12.0556,11.965,11.8843,11.8291,11.7814,11.7102,11.6096,11.5348,11.4644,11.4091,11.3786,11.3214,11.2566,11.2008,11.1452,11.1018,11.0688,11.0154,10.9654,10.9276,10.8814,10.8265,10.7886,10.775,10.7585,10.7244,10.6578,10.5952,10.5702,10.5276,10.4705,10.4537,10.454,10.4177,10.4035,10.42,10.3875,10.3921,10.3671,10.3484,10.3356,10.2774,10.2535,10.2383,10.2218,10.1565,10.0563,10.0063,10.0345,10.1077,10.1211,10.0485,9.9755,9.9291,9.9233,9.9223,9.8945,9.8665,9.87,9.8954,9.8558,9.806,9.8042,9.7832,9.7611,9.7609,9.7457,9.7032,9.6609,9.6702,9.6891,9.6609,9.6403,9.6911,9.7214,9.6908,9.6278,9.6176,9.6372,9.5867,9.5914,9.5901,9.5587,9.5519,9.5441,9.552,9.5463,9.5343,9.5246,9.4653,9.4719,9.5198,9.55,9.5481,9.4887,9.4628,9.4948,9.5175,9.4605,9.3862,9.4034,9.4027,9.3792,9.3867,9.3669,9.3531,9.3361,9.3377,9.3531,9.3776,9.4046,9.3721,9.3351,9.3035,9.2824,9.2805,9.2815,9.2665,9.2748,9.3301,9.2999,9.2688,9.2404,9.2185,9.2571,9.2634,9.246,9.2105,9.1732,9.1891,9.1966,9.1723,9.1611,9.1884,9.2174,9.195,9.2109,9.193,9.1395,9.1285,9.0916,9.0669,9.1375,9.2072,9.1509,9.1187,9.1204,9.1031,9.0775,9.0801,9.1507,9.1768,9.1526,9.0967,9.112,9.1154,9.0568,9.1068,9.1074,9.093,9.1021,9.048,9.0654,9.0742,9.095,9.0822,9.0052,8.9903,8.9774,8.9436,8.9098,8.8792,8.8667,10/8/18
4,10/8/18 11:23,Ok,22.269,22.1419,21.8524,21.4443,21.0046,20.627,20.3254,20.064,19.8347,19.5853,19.3088,19.1792,19.1104,18.9035,18.6633,18.4634,18.3256,18.2203,18.0885,17.9755,17.851,17.6704,17.4742,17.3946,17.3873,17.2733,17.1192,17.028,16.9644,16.8893,16.7928,16.664,16.543,16.4543,16.3634,16.2595,16.1471,16.0358,15.9583,15.8839,15.7899,15.6927,15.6023,15.5431,15.495,15.4181,15.3115,15.219,15.1487,15.0949,15.0602,14.9928,14.9125,14.8645,14.8182,14.7632,14.7084,14.6512,14.6131,14.5709,14.5028,14.4507,14.4221,14.4051,14.3931,14.3633,14.2858,14.2017,14.1705,14.1286,14.0724,14.0531,14.0465,14.0049,13.9903,14.0067,13.9726,13.988,13.9614,13.9294,13.9124,13.863,13.8484,13.8351,13.8197,13.7417,13.6205,13.5734,13.6241,13.7058,13.7294,13.6684,13.5896,13.53,13.5201,13.522,13.5048,13.4839,13.4826,13.5079,13.4708,13.4217,13.417,13.4011,13.3891,13.3909,13.365,13.3167,13.278,13.2857,13.3031,13.2745,13.256,13.3226,13.371,13.3512,13.2877,13.269,13.279,13.2234,13.2292,13.2293,13.1939,13.1968,13.2009,13.2148,13.2073,13.1924,13.1917,13.1408,13.1476,13.2043,13.2509,13.2473,13.1811,13.1586,13.1935,13.2212,13.1746,13.1042,13.1152,13.1027,13.0813,13.0946,13.0758,13.0553,13.0428,13.0489,13.0641,13.1066,13.1405,13.1162,13.0814,13.0302,13.0004,13.0108,13.0239,13.0018,13.0158,13.0962,13.0785,13.0479,13.0115,13.0076,13.0639,13.0595,13.0237,12.988,12.9423,12.9507,12.9664,12.9499,12.9612,12.9977,13.0276,13.0011,13.0341,13.0329,12.9677,12.9428,12.8962,12.894,12.9826,13.0541,12.9928,12.9732,13.0004,12.9752,12.9396,12.9463,13.0014,13.0143,13.0002,12.9764,13.0094,13.0121,12.9396,12.9804,12.9871,12.9493,12.9609,12.9393,12.9678,12.9935,13.0305,13.0047,12.9025,12.8849,12.8897,12.8783,12.8391,12.8019,12.8055,10/8/18
5,10/8/18 11:27,Ok,21.7857,21.6018,21.2453,20.7759,20.3084,19.9242,19.6181,19.3685,19.1562,18.9424,18.7185,18.609,18.5402,18.3664,18.1708,18.0079,17.8888,17.7855,17.6633,17.5467,17.4194,17.2484,17.0449,16.9292,16.8821,16.7616,16.6156,16.519,16.448,16.3652,16.2748,16.1658,16.0566,15.9733,15.876,15.7852,15.6911,15.5841,15.5181,15.4501,15.3539,15.2644,15.1787,15.1202,15.0736,14.9943,14.8962,14.8261,14.7607,14.7021,14.6596,14.5973,14.5306,14.486,14.4294,14.3832,14.3534,14.2909,14.2411,14.2011,14.1485,14.1013,14.0707,14.061,14.0477,14.0132,13.9415,13.8638,13.8317,13.7884,13.7328,13.7048,13.7116,13.6829,13.6568,13.679,13.6425,13.6495,13.6185,13.592,13.584,13.5312,13.5111,13.4896,13.4617,13.4002,13.3007,13.2611,13.2991,13.3576,13.3735,13.3126,13.2287,13.1721,13.175,13.1824,13.1566,13.1332,13.1388,13.1615,13.1216,13.0737,13.0683,13.0567,13.041,13.0329,13.0129,12.979,12.9377,12.9513,12.9674,12.9332,12.9238,12.9837,13.0106,12.9884,12.9368,12.9233,12.9396,12.8877,12.8914,12.8905,12.8616,12.8537,12.8442,12.8605,12.8566,12.8458,12.8372,12.7883,12.8098,12.8647,12.8922,12.8875,12.8322,12.808,12.8452,12.8717,12.8157,12.7411,12.7587,12.7599,12.734,12.7488,12.7296,12.7025,12.6992,12.7033,12.7085,12.7451,12.7737,12.7541,12.7325,12.683,12.6388,12.6439,12.6621,12.6567,12.6678,12.7233,12.7036,12.6753,12.6422,12.6472,12.7017,12.6843,12.6482,12.6321,12.5982,12.5892,12.5921,12.5754,12.5836,12.6287,12.6721,12.6424,12.6465,12.6282,12.5775,12.5813,12.5369,12.5225,12.6201,12.691,12.6197,12.5945,12.625,12.5957,12.5596,12.5904,12.6496,12.6488,12.6247,12.5816,12.6145,12.6308,12.551,12.5905,12.5771,12.5532,12.6007,12.5735,12.6046,12.6059,12.6248,12.6143,12.5217,12.5095,12.5259,12.4903,12.4412,12.4255,12.432,10/8/18
6,10/8/18 11:31,Ok,20.9871,20.4177,19.7095,19.0072,18.3963,17.934,17.6096,17.36,17.1555,16.9729,16.8053,16.7216,16.6485,16.4892,16.3112,16.1583,16.0367,15.9168,15.7909,15.6649,15.5156,15.3232,15.0984,14.9434,14.829,14.6764,14.5182,14.3838,14.2704,14.1653,14.0678,13.9473,13.8193,13.7187,13.6188,13.5291,13.4192,13.2922,13.2055,13.1194,13.026,12.9416,12.8656,12.8058,12.7494,12.6715,12.5809,12.5101,12.4486,12.3927,12.3575,12.3057,12.2364,12.1921,12.1457,12.103,12.0645,11.9956,11.9401,11.8966,11.8353,11.7762,11.7355,11.707,11.6728,11.6356,11.5823,11.5273,11.5001,11.4617,11.4035,11.3685,11.3714,11.3503,11.3318,11.348,11.3109,11.3176,11.285,11.2661,11.2698,11.2095,11.1749,11.143,11.1202,11.0768,11.0001,10.9659,10.9882,11.0296,11.0322,10.9676,10.879,10.8227,10.8372,10.8476,10.8179,10.7903,10.7943,10.8161,10.7781,10.7293,10.7146,10.6917,10.6583,10.6319,10.6052,10.5681,10.5131,10.5063,10.5147,10.4819,10.4644,10.5026,10.4961,10.4644,10.4225,10.402,10.4126,10.3628,10.3499,10.3422,10.314,10.293,10.2731,10.2736,10.2745,10.2592,10.2275,10.178,10.2069,10.2459,10.2416,10.2299,10.1828,10.156,10.1895,10.2069,10.1304,10.056,10.0829,10.0839,10.0612,10.0627,10.0327,10.0081,9.9941,9.9853,9.983,10.0128,10.0351,10.0149,9.9919,9.9402,9.908,9.9269,9.9329,9.9059,9.9187,9.9669,9.9192,9.8925,9.8757,9.8523,9.8877,9.8967,9.8693,9.8532,9.8269,9.8353,9.8295,9.7888,9.7874,9.8185,9.8723,9.8338,9.8245,9.8176,9.7565,9.7411,9.713,9.7077,9.802,9.8688,9.7856,9.7554,9.7657,9.7344,9.7136,9.7544,9.8163,9.8057,9.7695,9.7374,9.7683,9.7537,9.6922,9.7592,9.7565,9.7269,9.7744,9.7734,9.7811,9.7584,9.7764,9.795,9.7467,9.7525,9.7679,9.7591,9.7062,9.6621,9.6793,10/8/18
7,10/8/18 11:35,Ok,25.043,24.4623,23.8277,23.1678,22.5529,22.0874,21.7338,21.4388,21.1962,20.9539,20.6944,20.5432,20.4259,20.1928,19.921,19.6795,19.491,19.3289,19.1652,19.0161,18.8569,18.6671,18.4646,18.3576,18.2914,18.1467,17.9942,17.8858,17.7921,17.6844,17.5696,17.4331,17.3013,17.1959,17.0817,16.976,16.8583,16.7279,16.6432,16.5643,16.4644,16.3749,16.294,16.2333,16.1848,16.112,16.017,15.9518,15.8974,15.8435,15.81,15.7558,15.692,15.6398,15.5909,15.5551,15.5099,15.4389,15.3906,15.3502,15.2898,15.2389,15.2109,15.1949,15.1765,15.1491,15.094,15.0361,15.0159,14.9868,14.9522,14.9441,14.9535,14.9408,14.9491,14.9811,14.9547,14.9787,14.9659,14.9467,14.9568,14.9211,14.8985,14.8742,14.865,14.8306,14.7456,14.7181,14.7623,14.8303,14.8558,14.8064,14.7224,14.6704,14.6887,14.7095,14.7012,14.6854,14.6963,14.7323,14.6938,14.644,14.635,14.6161,14.5939,14.5717,14.5324,14.4921,14.4384,14.4412,14.4576,14.4273,14.4154,14.4683,14.4869,14.46,14.413,14.3917,14.3958,14.3502,14.3474,14.3632,14.3313,14.3004,14.3004,14.3227,14.3258,14.305,14.2874,14.2519,14.2818,14.3361,14.3473,14.3448,14.3031,14.2695,14.3042,14.3397,14.2764,14.2011,14.2207,14.2207,14.202,14.2125,14.187,14.1668,14.1683,14.1705,14.1797,14.2203,14.252,14.2369,14.2205,14.1649,14.1121,14.142,14.1605,14.1421,14.168,14.2175,14.1829,14.1798,14.1643,14.1428,14.1977,14.2079,14.1652,14.1432,14.1253,14.1297,14.1331,14.1133,14.1043,14.141,14.2189,14.1932,14.1758,14.1604,14.1193,14.1127,14.0845,14.0868,14.1677,14.2374,14.1847,14.1599,14.184,14.1803,14.1564,14.1734,14.2359,14.2395,14.2053,14.1669,14.2158,14.2377,14.1921,14.2374,14.2104,14.2084,14.2744,14.2658,14.3038,14.305,14.3263,14.3381,14.272,14.2887,14.3149,14.2888,14.2602,14.2287,14.245,10/8/18
